index,seed,batch_size,learning_rate,mse_x100
103,604155025,64,0.0001,6.489781
41,265269413,64,0.0001,2.732621
397,2172497549,64,0.0001,5.167406
752,4033508543,64,0.0001,7.158702
63,413165419,64,0.0001,4.872868
4,28733316,64,0.0001,4.554401
237,1377423930,64,0.0001,4.79879
60,396655087,64,0.0001,5.518196
196,1142932613,64,0.0001,2.458913
192,1122377977,64,0.0001,8.17718
387,2141301284,64,0.0001,5.036043
133,730718496,64,0.0001,4.332903
614,3242341532,64,0.0001,4.972592
784,4185953520,64,0.0001,4.228615
324,1835568329,64,0.0001,8.50492
169,975009524,64,0.0001,2.915704
256,1505764142,64,0.0001,6.541138
119,676253911,64,0.0001,6.179804
701,3845349337,64,0.0001,6.944299
117,676077568,64,0.0001,7.204735
28,161633165,64,0.0001,3.498651
342,1922497550,64,0.0001,4.506129
757,4066938914,64,0.0001,6.208624
215,1251431559,64,0.0001,6.718668
220,1272288745,64,0.0001,5.708133
705,3861634509,64,0.0001,6.412895
32,184959732,64,0.0001,4.629559
675,3666569384,64,0.0001,6.050704
666,3579813917,64,0.0001,6.65918
87,541196390,64,0.0001,8.437226
301,1717030948,64,0.0001,4.964703
73,458481199,64,0.0001,5.740111
672,3637080602,64,0.0001,7.326121
340,1912821113,64,0.0001,5.835079
26,151839516,64,0.0001,4.295342
778,4160976551,64,0.0001,6.968749
707,3868251227,64,0.0001,6.241083
576,3071709870,64,0.0001,4.955936
190,1120274922,64,0.0001,6.564846
390,2145095870,64,0.0001,5.98747
288,1652759665,64,0.0001,5.890828
125,706631431,64,0.0001,5.968168
638,3400455780,64,0.0001,8.072241
595,3150390826,64,0.0001,4.972836
644,3448916239,64,0.0001,5.683539
184,1069307391,64,0.0001,7.908808
794,4253578573,64,0.0001,5.559912
598,3175230534,64,0.0001,6.975278
741,4006811095,64,0.0001,6.408837
589,3118935322,64,0.0001,4.882352
679,3679196966,64,0.0001,5.064366
33,198446591,64,0.0001,4.553484
501,2644009808,64,0.0001,7.096791
652,3493870620,64,0.0001,5.614772
635,3386362128,64,0.0001,5.169311
233,1355626407,64,0.0001,7.060684
507,2658514171,64,0.0001,8.562556
100,585489886,64,0.0001,6.489655
443,2371197261,64,0.0001,3.905018
566,3018634836,64,0.0001,6.933717
314,1796087701,64,0.0001,4.696437
331,1868188737,64,0.0001,5.64816
251,1469407407,64,0.0001,3.363617
405,2211282408,64,0.0001,5.724811
508,2659716458,64,0.0001,4.188566
23,147424866,64,0.0001,6.425483
174,991190390,64,0.0001,4.82121
489,2585143696,64,0.0001,5.13556
147,832261572,64,0.0001,6.634042
89,554043425,64,0.0001,6.771874
80,487066478,64,0.0001,4.315653
323,1834936228,64,0.0001,4.81963
315,1797484985,64,0.0001,7.81881
693,3763401080,64,0.0001,5.862718
493,2597160931,64,0.0001,4.305852
605,3210919292,64,0.0001,5.213457
372,2092816440,64,0.0001,5.321512
444,2373182733,64,0.0001,6.29557
556,2982351522,64,0.0001,5.113409
362,2036095558,64,0.0001,7.317775
358,2001446305,64,0.0001,5.910424
428,2289677784,64,0.0001,5.368547
436,2332185607,64,0.0001,4.233582
75,469337765,64,0.0001,4.782542
628,3317131472,64,0.0001,4.605991
141,759366544,64,0.0001,6.583327
210,1224758575,64,0.0001,7.963147
162,918982215,64,0.0001,6.612056
246,1428457261,64,0.0001,6.931236
363,2042412822,64,0.0001,5.181158
495,2621082007,64,0.0001,5.212659
368,2083231923,64,0.0001,5.698271
740,4005091998,64,0.0001,4.601016
115,672812068,64,0.0001,4.150032
14,96603249,64,0.0001,5.234551
1,2585565,64,0.0001,7.369563
306,1741312855,64,0.0001,5.886958
180,1021872130,64,0.0001,8.780982
555,2976126774,64,0.0001,5.607987
109,641498662,64,0.0001,3.571506
608,3221008606,64,0.0001,3.983837
24,148053890,64,0.0001,4.917641
586,3111251398,64,0.0001,6.972096
392,2149319987,64,0.0001,5.271
645,3450842335,64,0.0001,7.349242
401,2187548497,64,0.0001,7.775825
379,2115972809,64,0.0001,7.779785
143,781251858,64,0.0001,6.7916
47,292318348,64,0.0001,5.397569
227,1327424429,64,0.0001,5.691546
626,3294715979,64,0.0001,6.392976
410,2234307340,64,0.0001,8.979718
391,2145378635,64,0.0001,5.706257
221,1279531638,64,0.0001,5.804929
781,4172528930,64,0.0001,5.407503
565,3009626575,64,0.0001,6.629194
364,2043604092,64,0.0001,4.798694
354,1987728663,64,0.0001,5.574622
84,507496632,64,0.0001,4.747751
497,2621588390,64,0.0001,6.680271
579,3074781400,64,0.0001,2.539556
110,644326255,64,0.0001,4.231202
267,1560023934,64,0.0001,4.670645
145,783459538,64,0.0001,5.659859
209,1215284886,64,0.0001,4.641068
309,1749500094,64,0.0001,5.781833
51,345973407,64,0.0001,5.13072
120,689014779,64,0.0001,6.147785
242,1402379614,64,0.0001,6.072906
462,2452641052,64,0.0001,4.001553
457,2440992039,64,0.0001,7.320327
777,4156489662,64,0.0001,7.016921
211,1225371478,64,0.0001,6.029934
304,1736468365,64,0.0001,5.176289
779,4162789371,64,0.0001,5.446767
502,2644119078,64,0.0001,4.460622
753,4034223012,64,0.0001,6.182592
124,701262332,64,0.0001,5.872404
366,2069021975,64,0.0001,5.367415
178,1017813104,64,0.0001,5.308849
129,717391268,64,0.0001,2.878727
126,709488003,64,0.0001,6.114204
183,1058977134,64,0.0001,4.313489
38,222115573,64,0.0001,5.717407
66,441903163,64,0.0001,5.737756
582,3091059649,64,0.0001,7.846753
112,652792014,64,0.0001,7.766617
118,676106764,64,0.0001,4.821351
77,474476532,64,0.0001,6.890027
381,2120555403,64,0.0001,6.218863
569,3047914943,64,0.0001,5.633575
761,4090710499,64,0.0001,5.400936
346,1951396201,64,0.0001,7.957837
763,4095056614,64,0.0001,4.480999
529,2776983176,64,0.0001,6.911066
349,1965553203,64,0.0001,7.422633
333,1877002009,64,0.0001,5.406453
544,2900637944,64,0.0001,4.73188
773,4129489144,64,0.0001,3.648221
22,135371509,64,0.0001,5.264461
715,3902556337,64,0.0001,4.993062
345,1938270691,64,0.0001,4.747365
634,3372558949,64,0.0001,7.011484
144,781344883,64,0.0001,5.412821
219,1269739939,64,0.0001,7.189041
302,1718152509,64,0.0001,4.73407
621,3279533887,64,0.0001,5.999166
631,3333650982,64,0.0001,5.837719
36,216124376,64,0.0001,6.980976
478,2515101458,64,0.0001,5.952094
546,2928187655,64,0.0001,5.59654
465,2466213103,64,0.0001,5.872377
0,1636281,64,0.0001,5.263564
459,2445891866,64,0.0001,6.177195
275,1577417485,64,0.0001,4.583833
55,369277049,64,0.0001,6.378942
212,1237334616,64,0.001,2.094513
506,2656397739,64,0.001,1.934043
640,3407505284,64,0.001,1.079394
625,3294508113,64,0.001,0.98506
669,3611889259,64,0.001,1.216989
270,1567316106,64,0.001,1.078793
637,3395767071,64,0.001,1.267849
130,717615322,64,0.001,1.043245
113,653467171,64,0.001,1.925651
516,2690709307,64,0.001,1.028788
21,132138180,64,0.001,1.585144
164,932410737,64,0.001,0.885808
218,1268563555,64,0.001,1.179534
394,2151880334,64,0.001,1.44496
708,3868261004,64,0.001,0.910014
367,2072026239,64,0.001,2.544537
214,1251138396,64,0.001,1.042413
232,1355468786,64,0.001,1.095326
317,1810198714,64,0.001,1.269849
78,479815976,64,0.001,0.940194
601,3190569566,64,0.001,1.261479
18,109829537,64,0.001,1.23665
541,2862748497,64,0.001,1.352349
206,1193539236,64,0.001,0.868859
540,2861747614,64,0.001,5.395864
388,2142096960,64,0.001,1.042566
687,3721306153,64,0.001,1.482327
398,2178077735,64,0.001,1.923104
289,1662047706,64,0.001,1.24695
234,1356025002,64,0.001,0.938829
12,81376418,64,0.001,1.462651
552,2953303914,64,0.001,1.125511
321,1828261471,64,0.001,0.989715
264,1554171906,64,0.001,1.009769
717,3907182663,64,0.001,1.43086
434,2326594845,64,0.001,2.203957
499,2633060670,64,0.001,0.897928
696,3806162886,64,0.001,0.831408
648,3489233701,64,0.001,1.547438
229,1334454980,64,0.001,1.930409
128,715389675,64,0.001,1.355275
639,3406430428,64,0.001,2.14284
68,444574582,64,0.001,1.27706
263,1547018033,64,0.001,1.038141
587,3114679737,64,0.001,1.662317
426,2286060493,64,0.001,0.890528
684,3715025430,64,0.001,0.844618
187,1087633206,64,0.001,1.744462
725,3937593489,64,0.001,1.00883
799,4293992114,64,0.001,1.463864
697,3814889138,64,0.001,1.073059
599,3176968626,64,0.001,1.441911
617,3254095427,64,0.001,0.957008
195,1142369558,64,0.001,1.109297
435,2329735936,64,0.001,0.927982
16,99532446,64,0.001,1.349689
670,3626774581,64,0.001,1.08736
134,736222544,64,0.001,1.548454
699,3826863152,64,0.001,0.949911
613,3241846684,64,0.001,1.725135
667,3593303030,64,0.001,1.380236
561,3002124248,64,0.001,1.437377
570,3051814239,64,0.001,1.596392
421,2265877824,64,0.001,1.815435
442,2364649842,64,0.001,2.662746
581,3077519216,64,0.001,1.172278
557,2986934412,64,0.001,5.556541
616,3251664631,64,0.001,1.13899
369,2083604620,64,0.001,0.85567
571,3052818142,64,0.001,1.271209
585,3104109061,64,0.001,1.010873
416,2250412969,64,0.001,1.838414
102,594246501,64,0.001,1.71596
7,56765849,64,0.001,1.287364
597,3174739715,64,0.001,2.526285
517,2690764351,64,0.001,1.236121
633,3366535515,64,0.001,1.057465
201,1163499228,64,0.001,1.998508
376,2108367997,64,0.001,0.831783
563,3004948968,64,0.001,1.4044
642,3414909485,64,0.001,1.230375
48,313382871,64,0.001,2.259658
311,1764398295,64,0.001,0.848578
9,68549904,64,0.001,1.543165
205,1185413329,64,0.001,1.269543
224,1288653364,64,0.001,1.612422
770,4114599217,64,0.001,1.381467
50,342303009,64,0.001,3.251391
163,928292012,64,0.001,0.90265
160,915591857,64,0.001,0.992325
488,2569099080,64,0.001,1.269874
447,2390678237,64,0.001,1.525586
308,1748619445,64,0.001,0.943114
171,975858868,64,0.001,1.290431
175,998479700,64,0.001,1.728608
767,4108527187,64,0.001,1.131434
127,712892409,64,0.001,1.14694
11,74293199,64,0.001,1.133879
46,284928499,64,0.001,1.464545
682,3693249371,64,0.001,0.845252
711,3879599126,64,0.001,0.991003
53,348643470,64,0.001,0.973454
543,2893127821,64,0.001,0.945625
334,1879998130,64,0.001,0.85902
772,4127615786,64,0.001,2.64947
671,3627479877,64,0.001,1.730585
695,3782736483,64,0.001,1.329582
490,2586456437,64,0.001,1.780292
142,765745768,64,0.001,1.122756
320,1826937305,64,0.001,0.911941
514,2687944210,64,0.001,1.044185
352,1984510539,64,0.001,2.285041
703,3851071214,64,0.001,1.52544
99,584334175,64,0.001,1.17112
287,1649231404,64,0.001,1.202944
738,4001806226,64,0.001,2.46222
291,1674184798,64,0.001,1.051112
338,1910092192,64,0.001,1.08593
259,1520882987,64,0.001,1.050457
216,1262924356,64,0.001,1.663473
534,2816552218,64,0.001,0.990651
240,1399431050,64,0.001,1.30435
467,2472048930,64,0.001,1.573948
235,1357486543,64,0.001,0.999607
402,2188713250,64,0.001,1.916193
504,2649893316,64,0.001,1.387506
487,2563941125,64,0.001,0.869702
328,1861950617,64,0.001,1.233526
326,1851520484,64,0.001,1.015216
159,911321210,64,0.001,1.0242
336,1886159209,64,0.001,1.846947
702,3847276037,64,0.001,2.837446
439,2353650934,64,0.001,1.054838
276,1584895659,64,0.001,1.731515
136,745292537,64,0.001,0.773128
236,1369021779,64,0.001,1.014143
548,2936084114,64,0.001,0.954376
69,444967542,64,0.001,1.120657
52,348011699,64,0.001,0.834276
615,3246934513,64,0.001,1.082652
496,2621121542,64,0.001,1.837756
619,3261192944,64,0.001,1.057933
706,3863076800,64,0.001,1.390365
472,2491809171,64,0.001,2.718315
524,2727113025,64,0.001,1.213608
683,3700319749,64,0.001,1.338019
318,1817351433,64,0.001,2.066614
760,4076480937,64,0.001,1.106314
474,2497285268,64,0.001,1.201042
153,861342595,64,0.001,1.103817
593,3139800219,64,0.001,2.739016
441,2364231425,64,0.001,1.597862
431,2314519495,64,0.001,0.924799
188,1095492092,64,0.001,1.133497
726,3944383927,64,0.001,1.907507
274,1577402820,64,0.001,1.845825
610,3225872968,64,0.001,1.131814
399,2181939717,64,0.001,0.931492
603,3195701073,64,0.001,1.147901
15,97068529,64,0.001,0.943108
191,1121587185,64,0.001,1.286896
649,3492737188,64,0.001,1.051721
498,2628072843,64,0.001,0.913652
722,3922118773,64,0.001,1.171694
611,3230041760,64,0.001,1.111917
786,4210724956,64,0.001,1.183015
31,183012214,64,0.001,1.556482
785,4195440107,64,0.001,1.553571
231,1346417140,64,0.001,2.501735
674,3643118410,64,0.001,1.640736
735,3996180060,64,0.001,1.234671
79,482127173,64,0.001,0.910323
176,999852485,64,0.001,0.941365
469,2477678121,64,0.001,1.238583
310,1753180552,64,0.001,1.846056
780,4168287510,64,0.001,1.159176
423,2280642471,64,0.001,0.905321
573,3054920737,64,0.001,1.171291
279,1617926037,64,0.001,1.338203
268,1562716170,64,0.001,1.047607
373,2098673600,64,0.001,1.226027
316,1799224522,64,0.001,4.0931
455,2437514316,64,0.001,2.077415
96,580856335,64,0.001,1.127033
550,2943338877,64,0.001,1.63352
572,3053424193,64,0.001,1.521846
518,2694091579,64,0.001,1.355455
468,2473271835,64,0.001,2.363514
148,836139446,64,0.001,1.276594
482,2541197181,64,0.001,1.625237
769,4112185530,64,0.001,1.155609
624,3294013000,64,0.001,1.057817
629,3321819506,64,0.001,1.208489
252,1472390359,64,0.001,0.919771
764,4095548901,64,0.001,0.96262
654,3504972200,64,0.001,1.604105
650,3492893491,64,0.001,1.861213
532,2799390178,64,0.001,1.863145
685,3718607756,64,0.001,1.299425
355,1990565386,64,0.001,2.405194
380,2116698056,64,0.001,1.794771
156,873528928,64,0.001,1.411458
751,4029170195,64,0.001,1.095396
545,2913565300,64,0.001,0.876822
396,2171375478,64,0.001,1.504326
790,4230484950,64,0.001,1.100712
580,3074899657,64,0.001,1.174381
539,2858412184,64,0.001,0.859831
765,4096716347,64,0.001,1.196986
20,113951388,64,0.001,1.699787
622,3280069301,64,0.001,1.631517
207,1206140304,64,0.001,3.189416
720,3919981646,64,0.001,1.470883
694,3773467844,64,0.001,0.830246
737,3998883404,64,0.001,2.288216
407,2218081895,64,0.001,0.807973
123,698661837,64,0.001,1.670981
607,3213404351,64,0.001,1.274917
747,4012949866,64,0.001,0.885746
8,63770697,64,0.001,1.694129
630,3324770988,64,0.001,0.923647
104,611470222,64,0.001,1.109516
520,2708084368,64,0.001,1.010128
378,2110399372,64,0.001,1.181869
523,2727080836,64,0.001,1.134635
698,3821647639,64,0.001,1.931511
758,4069714311,64,0.001,1.217648
559,2992502269,64,0.001,2.252471
371,2092777968,64,0.001,1.038948
173,980874954,64,0.001,2.475831
82,488568334,64,0.001,1.76519
273,1575968805,64,0.001,1.816563
322,1829731540,64,0.001,0.972204
35,213829350,64,0.001,0.904577
494,2609623421,64,0.001,0.937244
208,1206497624,64,0.001,1.446709
567,3023607553,64,0.001,1.07676
445,2382346440,64,0.001,1.439561
132,725457662,64,0.001,0.821832
736,3996925899,64,0.001,1.347885
225,1300399558,64,0.001,0.987361
511,2666689594,64,0.001,1.275258
161,917863822,64,0.001,1.096411
536,2840401791,64,0.001,1.850815
213,1250205866,64,0.001,1.510502
657,3522842684,64,0.001,1.376449
149,838642985,64,0.001,1.08024
83,489607384,64,0.001,0.915192
627,3296276165,64,0.001,1.556056
357,2000270744,64,0.001,0.936605
458,2443526863,64,0.001,3.216337
470,2480612162,64,0.001,1.098205
122,697844756,64,0.001,0.979862
154,864008938,64,0.001,0.981495
796,4273763043,64,0.001,0.899959
150,845804599,64,0.001,1.130845
577,3072429963,64,0.001,1.118469
430,2311437751,64,0.001,0.883674
551,2944154307,64,0.001,2.324392
798,4291513028,64,0.001,0.932689
72,452686242,64,0.001,0.987938
250,1458998622,64,0.001,1.227842
13,81840201,64,0.001,1.071486
653,3501718533,64,0.001,2.137988
681,3682284103,64,0.001,0.932326
228,1327433256,64,0.001,0.985269
193,1122984156,64,0.001,1.066483
636,3391064686,64,0.001,1.275712
177,1004678768,64,0.001,0.933872
503,2647815294,64,0.001,0.808593
604,3198439550,64,0.001,3.151897
449,2395779971,64,0.001,1.43811
258,1519477814,64,0.001,1.103645
343,1923391920,64,0.001,1.191366
284,1645407601,64,0.001,1.494392
700,3835206212,64,0.001,1.355904
152,855424845,64,0.001,1.041432
186,1083342261,64,0.001,1.290821
312,1783621750,64,0.001,1.251595
121,694347933,64,0.001,1.257514
733,3986180399,64,0.001,1.150856
74,467725909,64,0.001,1.011419
750,4020386450,64,0.001,1.216791
283,1643975504,64,0.001,1.021513
795,4258389270,64,0.001,1.140577
282,1642417931,64,0.001,1.406093
788,4226823683,64,0.001,1.393734
688,3723487701,64,0.001,1.052207
533,2802523470,64,0.001,2.113626
71,450306503,64,0.001,0.957693
97,582450454,64,0.001,2.0312
299,1707304310,64,0.001,1.200482
332,1870588672,64,0.001,1.061159
531,2784932243,64,0.001,1.276533
612,3234827243,64,0.001,1.177864
537,2846745786,64,0.001,1.078232
386,2140462521,64,0.001,1.339026
456,2438164466,64,0.001,2.354629
408,2220098813,64,0.001,1.134995
203,1178591831,64,0.001,1.13069
375,2106044942,64,0.001,0.8722
484,2546814766,64,0.001,1.130405
521,2711234365,64,0.001,1.715487
2,15181484,64,0.001,0.899739
658,3531603583,64,0.001,3.782464
727,3947592915,64,0.001,1.176782
307,1744571866,64,0.001,1.036811
732,3982408282,64,0.001,1.129837
253,1481529021,64,0.001,1.007558
578,3073507751,64,0.001,1.812993
451,2400784315,64,0.001,1.721189
481,2538759175,64,0.001,1.056643
450,2400227150,64,0.001,2.195451
588,3117403381,64,0.001,2.116674
542,2888004167,64,0.001,1.182061
515,2690518011,64,0.001,2.071274
271,1571715391,64,0.001,1.029168
655,3513763120,64,0.001,1.760408
718,3916905196,64,0.001,1.057403
452,2409889442,64,0.001,2.450314
665,3577938010,64,0.001,2.141637
319,1822612080,64,0.001,1.954335
241,1401062374,64,0.001,1.922457
453,2410708579,64,0.001,0.987935
382,2124925937,64,0.001,1.96121
606,3212408679,64,0.001,1.035659
406,2217633142,64,0.001,0.809139
285,1647507875,64,0.001,0.916314
437,2334614032,64,0.001,1.054774
249,1453395613,64,0.001,1.119861
179,1018916965,64,0.001,0.904395
686,3718836128,64,0.001,1.044748
659,3538105639,64,0.001,0.770203
739,4002549665,64,0.001,1.168027
419,2262708055,64,0.001,1.230887
775,4140069382,64,0.001,1.048259
647,3487994093,64,0.001,1.459093
27,159368359,64,0.001,0.954225
584,3100490675,64,0.001,0.980349
776,4144912136,64,0.001,1.588109
135,743712961,64,0.001,1.066538
90,554441630,64,0.001,1.180262
65,436264222,64,0.001,1.117765
759,4075960328,64,0.001,0.964826
500,2643364798,64,0.001,1.057421
756,4048507978,64,0.001,0.970683
137,751394618,64,0.001,1.785341
56,382671389,64,0.001,1.171655
101,586174267,64,0.001,0.938164
280,1621891552,64,0.001,1.10367
525,2752992798,64,0.001,1.473995
339,1910179590,64,0.001,1.01183
745,4009966614,64,0.001,1.33955
755,4046561081,64,0.001,0.852039
217,1264123378,64,0.001,4.493909
223,1283105626,64,0.001,1.421816
429,2309025518,64,0.001,0.973999
510,2662607185,64,0.001,0.911425
17,107246313,64,0.001,1.123022
609,3221356302,64,0.001,2.278835
42,269992899,64,0.001,1.299776
713,3898863325,64,0.001,1.334135
85,513464137,64,0.001,1.37497
746,4012333331,64,0.001,2.066852
412,2241739480,64,0.001,1.428512
471,2487937366,64,0.001,0.876372
553,2956320264,64,0.001,0.867772
463,2463941285,64,0.001,0.922724
58,388515000,64,0.001,1.035092
766,4105568600,64,0.001,0.793294
40,262694947,64,0.001,0.924158
656,3513855289,64,0.001,0.912662
361,2028315151,64,0.001,1.046173
292,1678548266,64,0.001,0.906739
347,1956577538,64,0.001,0.836183
792,4237116011,64,0.001,0.758287
664,3574567884,64,0.001,1.024537
618,3258308272,64,0.001,0.798994
170,975156646,64,0.001,0.933326
247,1438534482,64,0.001,0.856198
202,1164060874,64,0.001,0.884377
744,4009565933,64,0.001,0.733742
351,1971484166,64,0.001,0.943987
95,575978247,64,0.001,0.913069
295,1685722815,64,0.001,0.77083
167,951959350,64,0.001,0.910017
673,3637313944,64,0.001,0.761036
413,2242720123,64,0.001,1.089699
88,544000584,64,0.001,0.865658
151,849085970,64,0.001,1.082927
583,3093582843,64,0.001,1.125795
787,4218900356,64,0.001,0.904547
724,3937175976,64,0.001,0.853557
691,3741510301,64,0.001,1.062552
350,1971064116,64,0.001,1.006015
294,1682449816,64,0.001,3.076326
29,166003636,64,0.001,0.821886
661,3561457000,64,0.001,0.869143
81,487164613,64,0.001,0.947874
238,1378550958,64,0.001,0.942986
454,2413965186,64,0.001,0.943512
204,1180165428,64,0.001,1.530316
438,2350090130,64,0.001,5.604411
189,1102366978,64,0.001,1.885587
793,4250191551,64,0.001,0.948553
677,3673015092,64,0.001,0.999142
512,2666889022,64,0.001,0.869627
620,3276947202,64,0.001,0.92896
222,1281053093,64,0.001,1.304962
91,554855744,64,0.001,0.91975
374,2099056470,64,0.001,1.504043
305,1740657698,64,0.001,0.93455
662,3567186481,64,0.001,1.110092
168,972809141,64,0.001,0.757069
286,1648915741,64,0.001,1.001591
138,753258402,64,0.001,2.180014
107,625934881,64,0.001,2.828779
54,356820335,64,0.001,0.913073
370,2085402742,64,0.001,0.945219
411,2236230105,64,0.001,0.918864
527,2762026155,64,0.001,1.56386
433,2324132397,64,0.001,1.574356
327,1854328951,64,0.001,1.196133
359,2023023855,64,0.001,1.335163
93,558857333,64,0.001,0.809036
185,1081785006,64,0.001,1.220532
341,1914322909,64,0.001,1.001312
716,3904340210,64,0.001,1.058265
200,1162160888,64,0.001,1.155206
384,2129571036,64,0.001,1.905406
646,3459692484,64,0.001,0.992723
415,2248853483,64,0.001,0.962455
404,2206623722,64,0.001,0.917962
182,1058247394,64,0.001,1.08996
269,1566897210,64,0.001,1.299561
296,1688685383,64,0.001,0.764698
139,755005459,64,0.001,0.911433
114,671370736,64,0.001,0.880199
278,1610757762,64,0.001,0.803955
57,387251681,64,0.001,1.55422
789,4227551937,64,0.001,1.344465
281,1633689763,64,0.001,1.064652
461,2449843404,64,0.001,0.955709
592,3137472214,64,0.001,0.805656
782,4182180763,64,0.001,1.288663
719,3918590227,64,0.001,1.084966
49,322970820,64,0.001,1.093485
414,2247048610,64,0.001,1.544247
513,2683705773,64,0.001,2.677949
492,2595817034,64,0.001,1.546998
383,2127800988,64,0.001,1.837726
230,1338504106,64,0.001,1.204751
19,111036138,64,0.001,1.019871
676,3668988830,64,0.001,0.968202
226,1306658282,64,0.001,3.168442
562,3003078969,64,0.001,1.73084
59,394648074,64,0.001,1.87254
731,3980326754,64,0.001,1.027671
791,4235440863,64,0.001,1.051062
473,2496665773,64,0.001,1.015251
568,3029774721,64,0.001,1.266032
255,1504865558,64,0.001,0.999654
721,3921314390,64,0.001,1.55966
590,3122884426,64,0.001,0.890493
395,2158855564,64,0.001,0.899681
64,432844083,64,0.001,1.023452
651,3493553134,64,0.001,1.664555
668,3596653133,64,0.001,1.138955
393,2150553651,64,0.001,1.336073
692,3760755573,64,0.001,1.372625
257,1506939261,64,0.001,1.077897
105,611740421,64,0.001,1.281591
485,2554939550,64,0.001,1.378901
158,902042846,64,0.001,2.034236
131,724971537,64,0.001,1.140048
106,617166321,64,0.001,2.017001
199,1161561840,64,0.001,1.317294
43,270656786,64,0.001,1.668641
3,21174011,64,0.001,0.949468
30,169732016,64,0.001,1.350344
519,2701434094,64,0.001,1.032202
140,758205763,64,0.001,1.30271
440,2360502694,64,0.001,1.292427
239,1398484920,64,0.001,2.992962
564,3008411910,64,0.001,1.155786
70,445137485,64,0.001,0.88499
44,272352353,64,0.001,2.647807
111,647698690,64,0.001,0.843386
446,2389495087,64,0.001,0.895324
172,976112731,64,0.001,0.878242
710,3877630807,64,0.001,0.878041
768,4110967985,64,0.001,1.106283
522,2715378609,64,0.001,1.005814
466,2470762242,64,0.001,0.963462
325,1850540657,64,0.001,0.931082
480,2522820003,64,0.001,1.53474
728,3951062027,64,0.001,1.232543
797,4284553206,64,0.001,1.052068
260,1521987554,64,0.001,1.28164
483,2541896510,64,0.001,2.631621
420,2264540520,64,0.001,0.921659
530,2780540957,64,0.001,0.901494
67,442520612,64,0.001,0.932714
417,2254686220,64,0.001,1.068738
243,1408839075,64,0.001,0.860725
165,940384068,64,0.001,3.502103
360,2023190408,64,0.001,1.475374
591,3124267070,64,0.001,1.527616
632,3337992903,64,0.001,2.462908
491,2588718722,64,0.001,1.090216
254,1482483631,64,0.001,2.974565
602,3191878208,64,0.001,0.981989
389,2143545896,64,0.001,1.954464
403,2199766449,64,0.001,1.01621
560,2993669067,64,0.001,0.843786
348,1965403372,64,0.001,2.067007
265,1554938878,64,0.001,1.114786
146,811164311,64,0.001,1.044815
272,1574408004,64,0.001,1.282302
261,1531464075,64,0.001,1.09013
748,4012994154,64,0.001,1.544293
678,3673102392,64,0.001,1.794143
509,2661570197,64,0.001,1.029645
680,3682145537,64,0.001,0.907607
528,2767536841,64,0.001,1.170355
377,2109090333,64,0.001,1.09075
432,2322983363,64,0.001,1.108984
94,562268768,64,0.001,1.186192
244,1412693097,64,0.001,0.988139
425,2285642393,64,0.001,1.781647
198,1154111010,64,0.001,0.949845
594,3143512465,64,0.001,2.449672
337,1906945232,64,0.001,1.06926
181,1052560785,64,0.001,1.307426
424,2282138552,64,0.001,0.916295
37,216786113,64,0.001,1.171779
709,3876295064,64,0.001,1.280114
547,2932601263,64,0.001,2.755514
535,2824880552,64,0.001,2.837501
300,1713094143,64,0.001,1.176757
554,2961926555,64,0.001,1.093428
335,1882035438,64,0.001,1.272641
771,4124951723,64,0.001,3.315345
460,2448918602,64,0.001,0.925416
353,1986934876,64,0.001,0.971729
108,639556787,64,0.001,1.319342
774,4135776717,64,0.001,0.926405
98,584030681,64,0.001,1.535421
297,1696717655,64,0.001,1.500233
329,1863500636,64,0.001,1.793368
61,397905515,64,0.001,1.083931
464,2466057392,64,0.001,1.373964
5,39902650,64,0.001,1.002586
505,2653050075,64,0.001,1.57792
712,3887599921,64,0.001,1.17011
689,3723888822,64,0.001,1.470101
743,4008632452,64,0.001,1.660236
330,1866164957,64,0.001,1.347087
714,3902311213,64,0.001,1.96236
409,2225124889,64,0.001,1.080594
39,243371005,64,0.001,0.98516
266,1555037757,64,0.001,0.963043
290,1663235101,64,0.001,0.97001
86,519585921,64,0.001,0.962515
427,2289301305,64,0.001,1.98391
526,2753642846,64,0.001,1.266597
574,3060991435,64,0.001,1.925129
76,472220680,64,0.001,1.212983
25,148120861,64,0.001,1.046356
477,2507900402,64,0.001,1.881841
365,2049139164,64,0.001,1.027092
754,4041825666,64,0.001,1.118506
313,1791796778,64,0.001,1.665117
385,2135266170,64,0.001,1.004971
558,2989573618,64,0.001,0.868746
262,1541173015,64,0.001,1.086627
196,1142932613,64,0.001,0.880586
157,896525782,64,0.001,0.861918
303,1724073766,64,0.001,0.800006
155,866784552,64,0.001,0.953843
293,1680810593,64,0.001,1.128777
400,2183847411,64,0.001,1.04925
643,3434441203,64,0.001,1.120419
663,3573854486,64,0.001,0.893324
549,2936119111,64,0.001,0.870564
729,3955979602,64,0.001,2.528981
418,2262272108,64,0.001,0.988324
475,2497828035,64,0.001,2.30068
749,4013194867,64,0.001,1.352956
116,673966379,64,0.001,1.60039
166,941311679,64,0.001,2.27735
448,2395239155,64,0.001,3.563894
600,3185467481,64,0.001,1.340653
596,3172834229,64,0.001,0.984201
6,52656976,64,0.001,1.428414
10,71224468,64,0.001,3.604631
344,1930364899,64,0.001,2.977733
41,265269413,64,0.001,1.151581
690,3735593747,64,0.001,1.155987
575,3065720681,64,0.001,1.124845
