index,seed,epsilon,learning_rate,mse_x100
608,3221008606,10,0.0001,0.949427
221,1279531638,10,0.0001,1.12356
24,148053890,10,0.0001,1.04032
129,717391268,10,0.0001,0.979242
645,3450842335,10,0.0001,0.992782
586,3111251398,10,0.0001,1.157736
392,2149319987,10,0.0001,1.016494
379,2115972809,10,0.0001,1.067348
401,2187548497,10,0.0001,0.944822
143,781251858,10,0.0001,0.819875
47,292318348,10,0.0001,1.135566
227,1327424429,10,0.0001,0.929717
626,3294715979,10,0.0001,0.996147
391,2145378635,10,0.0001,0.965577
410,2234307340,10,0.0001,1.04462
364,2043604092,10,0.0001,1.063584
497,2621588390,10,0.0001,1.054469
781,4172528930,10,0.0001,0.962602
565,3009626575,10,0.0001,1.125395
84,507496632,10,0.0001,0.864738
354,1987728663,10,0.0001,1.026259
110,644326255,10,0.0001,1.038963
462,2452641052,10,0.0001,1.013967
145,783459538,10,0.0001,0.974319
267,1560023934,10,0.0001,0.938255
51,345973407,10,0.0001,0.929653
209,1215284886,10,0.0001,0.826334
242,1402379614,10,0.0001,0.937833
457,2440992039,10,0.0001,1.076749
120,689014779,10,0.0001,0.98693
309,1749500094,10,0.0001,1.001458
777,4156489662,10,0.0001,0.895993
211,1225371478,10,0.0001,1.036142
118,676106764,10,0.0001,1.05866
779,4162789371,10,0.0001,1.032355
304,1736468365,10,0.0001,0.887676
753,4034223012,10,0.0001,0.969456
502,2644119078,10,0.0001,1.065776
124,701262332,10,0.0001,1.068462
178,1017813104,10,0.0001,0.890816
38,222115573,10,0.0001,1.093707
183,1058977134,10,0.0001,1.103036
366,2069021975,10,0.0001,0.964788
126,709488003,10,0.0001,0.98286
112,652792014,10,0.0001,0.95356
582,3091059649,10,0.0001,1.01501
66,441903163,10,0.0001,1.008776
77,474476532,10,0.0001,1.143522
569,3047914943,10,0.0001,0.908223
346,1951396201,10,0.0001,1.102764
763,4095056614,10,0.0001,0.901649
381,2120555403,10,0.0001,0.980289
333,1877002009,10,0.0001,1.053884
529,2776983176,10,0.0001,1.133636
761,4090710499,10,0.0001,1.044303
349,1965553203,10,0.0001,1.089631
544,2900637944,10,0.0001,0.991988
773,4129489144,10,0.0001,0.958182
345,1938270691,10,0.0001,1.126223
302,1718152509,10,0.0001,1.08523
22,135371509,10,0.0001,1.192402
715,3902556337,10,0.0001,0.921759
621,3279533887,10,0.0001,1.048915
634,3372558949,10,0.0001,1.04993
631,3333650982,10,0.0001,1.116867
478,2515101458,10,0.0001,1.10612
144,781344883,10,0.0001,0.95281
546,2928187655,10,0.0001,1.112367
459,2445891866,10,0.0001,0.959271
219,1269739939,10,0.0001,1.01593
36,216124376,10,0.0001,0.869674
465,2466213103,10,0.0001,0.878444
275,1577417485,10,0.0001,1.022583
55,369277049,10,0.0001,1.065655
0,1636281,10,0.0001,1.008746
625,3294508113,10,0.001,1.069931
640,3407505284,10,0.001,0.823297
212,1237334616,10,0.001,0.922692
471,2487937366,10,0.001,0.911938
270,1567316106,10,0.001,1.097336
506,2656397739,10,0.001,0.972466
412,2241739480,10,0.001,0.970853
637,3395767071,10,0.001,0.813914
669,3611889259,10,0.001,0.945604
130,717615322,10,0.001,0.93724
516,2690709307,10,0.001,0.92481
21,132138180,10,0.001,1.032508
164,932410737,10,0.001,0.945842
113,653467171,10,0.001,0.797722
218,1268563555,10,0.001,0.980622
58,388515000,10,0.001,0.974042
766,4105568600,10,0.001,0.901025
708,3868261004,10,0.001,0.883665
394,2151880334,10,0.001,0.91248
214,1251138396,10,0.001,0.8927
232,1355468786,10,0.001,0.892026
78,479815976,10,0.001,0.899606
367,2072026239,10,0.001,1.116116
317,1810198714,10,0.001,0.912228
601,3190569566,10,0.001,1.028085
553,2956320264,10,0.001,1.088007
18,109829537,10,0.001,0.774788
541,2862748497,10,0.001,0.94131
388,2142096960,10,0.001,1.023181
206,1193539236,10,0.001,1.019924
234,1356025002,10,0.001,0.802748
540,2861747614,10,0.001,0.911106
289,1662047706,10,0.001,1.147021
687,3721306153,10,0.001,1.042337
398,2178077735,10,0.001,0.886951
321,1828261471,10,0.001,0.741709
552,2953303914,10,0.001,0.901867
717,3907182663,10,0.001,0.86063
499,2633060670,10,0.001,0.869614
264,1554171906,10,0.001,0.993091
12,81376418,10,0.001,0.950233
434,2326594845,10,0.001,0.932364
696,3806162886,10,0.001,0.962811
229,1334454980,10,0.001,0.885087
68,444574582,10,0.001,1.078439
648,3489233701,10,0.001,1.017874
639,3406430428,10,0.001,1.042141
128,715389675,10,0.001,1.022036
426,2286060493,10,0.001,0.822666
263,1547018033,10,0.001,0.966995
684,3715025430,10,0.001,0.935291
725,3937593489,10,0.001,0.950247
187,1087633206,10,0.001,1.028174
587,3114679737,10,0.001,0.871756
697,3814889138,10,0.001,0.968725
799,4293992114,10,0.001,0.974832
617,3254095427,10,0.001,0.963757
195,1142369558,10,0.001,0.921774
435,2329735936,10,0.001,0.948158
599,3176968626,10,0.001,1.004306
16,99532446,10,0.001,0.809242
670,3626774581,10,0.001,1.143727
699,3826863152,10,0.001,0.978476
134,736222544,10,0.001,0.844145
667,3593303030,10,0.001,1.018117
613,3241846684,10,0.001,0.816378
561,3002124248,10,0.001,0.918683
570,3051814239,10,0.001,0.932696
421,2265877824,10,0.001,1.036821
581,3077519216,10,0.001,0.964072
616,3251664631,10,0.001,0.992754
442,2364649842,10,0.001,0.845718
369,2083604620,10,0.001,0.920964
557,2986934412,10,0.001,1.066804
585,3104109061,10,0.001,0.904546
571,3052818142,10,0.001,1.046949
416,2250412969,10,0.001,0.870264
102,594246501,10,0.001,1.042919
633,3366535515,10,0.001,1.003079
7,56765849,10,0.001,0.893468
517,2690764351,10,0.001,1.065905
597,3174739715,10,0.001,0.865736
376,2108367997,10,0.001,0.869622
463,2463941285,10,0.001,1.125041
201,1163499228,10,0.001,0.880538
563,3004948968,10,0.001,1.089946
642,3414909485,10,0.001,0.937055
311,1764398295,10,0.001,1.191402
48,313382871,10,0.001,0.946863
205,1185413329,10,0.001,0.939181
224,1288653364,10,0.001,1.065816
9,68549904,10,0.001,1.041795
770,4114599217,10,0.001,0.962742
50,342303009,10,0.001,0.927169
163,928292012,10,0.001,0.87313
160,915591857,10,0.001,0.960069
488,2569099080,10,0.001,0.860266
447,2390678237,10,0.001,0.97654
171,975858868,10,0.001,0.850034
308,1748619445,10,0.001,0.933004
127,712892409,10,0.001,1.019497
767,4108527187,10,0.001,0.897699
175,998479700,10,0.001,0.913477
11,74293199,10,0.001,1.081544
40,262694947,10,0.001,0.985124
682,3693249371,10,0.001,1.061992
46,284928499,10,0.001,0.988905
792,4237116011,10,0.001,0.945176
711,3879599126,10,0.001,0.987959
53,348643470,10,0.001,0.957613
543,2893127821,10,0.001,1.080717
656,3513855289,10,0.001,1.064265
334,1879998130,10,0.001,0.945178
347,1956577538,10,0.001,0.797434
772,4127615786,10,0.001,0.956175
671,3627479877,10,0.001,1.042184
695,3782736483,10,0.001,0.929372
142,765745768,10,0.001,0.938785
490,2586456437,10,0.001,0.969578
320,1826937305,10,0.001,0.942179
514,2687944210,10,0.001,0.928284
352,1984510539,10,0.001,0.835875
361,2028315151,10,0.001,0.94255
703,3851071214,10,0.001,0.95428
99,584334175,10,0.001,0.983891
292,1678548266,10,0.001,1.312095
287,1649231404,10,0.001,0.808988
338,1910092192,10,0.001,0.977569
291,1674184798,10,0.001,0.767164
738,4001806226,10,0.001,0.915097
259,1520882987,10,0.001,0.806799
534,2816552218,10,0.001,0.897937
216,1262924356,10,0.001,0.950779
664,3574567884,10,0.001,0.988828
240,1399431050,10,0.001,1.123206
467,2472048930,10,0.001,0.945631
235,1357486543,10,0.001,1.08242
402,2188713250,10,0.001,0.97859
487,2563941125,10,0.001,0.919358
504,2649893316,10,0.001,0.912866
159,911321210,10,0.001,0.856971
326,1851520484,10,0.001,0.968758
328,1861950617,10,0.001,1.040781
336,1886159209,10,0.001,0.854732
439,2353650934,10,0.001,0.980075
702,3847276037,10,0.001,0.886434
276,1584895659,10,0.001,0.844439
136,745292537,10,0.001,1.019435
236,1369021779,10,0.001,1.005257
548,2936084114,10,0.001,0.978426
69,444967542,10,0.001,1.033778
52,348011699,10,0.001,0.80445
615,3246934513,10,0.001,0.905135
619,3261192944,10,0.001,1.152732
496,2621121542,10,0.001,0.893049
706,3863076800,10,0.001,1.006985
618,3258308272,10,0.001,0.829082
472,2491809171,10,0.001,0.979428
744,4009565933,10,0.001,0.946904
524,2727113025,10,0.001,0.9646
683,3700319749,10,0.001,0.97135
318,1817351433,10,0.001,0.906087
760,4076480937,10,0.001,0.974064
474,2497285268,10,0.001,0.758679
153,861342595,10,0.001,1.119019
170,975156646,10,0.001,0.980208
593,3139800219,10,0.001,0.954603
441,2364231425,10,0.001,0.931871
431,2314519495,10,0.001,1.016319
188,1095492092,10,0.001,0.933348
726,3944383927,10,0.001,1.01924
274,1577402820,10,0.001,1.005783
610,3225872968,10,0.001,0.760618
399,2181939717,10,0.001,0.964605
603,3195701073,10,0.001,0.91237
15,97068529,10,0.001,0.896446
191,1121587185,10,0.001,0.851044
649,3492737188,10,0.001,1.008904
498,2628072843,10,0.001,0.976564
722,3922118773,10,0.001,0.981372
611,3230041760,10,0.001,1.03835
786,4210724956,10,0.001,0.89624
31,183012214,10,0.001,0.85808
785,4195440107,10,0.001,0.882114
231,1346417140,10,0.001,1.149578
674,3643118410,10,0.001,0.946629
79,482127173,10,0.001,0.958329
735,3996180060,10,0.001,0.845283
176,999852485,10,0.001,0.903367
202,1164060874,10,0.001,0.940082
469,2477678121,10,0.001,1.100129
310,1753180552,10,0.001,1.003628
780,4168287510,10,0.001,0.991104
423,2280642471,10,0.001,1.023885
573,3054920737,10,0.001,0.888965
247,1438534482,10,0.001,1.029737
279,1617926037,10,0.001,0.961023
268,1562716170,10,0.001,0.829941
373,2098673600,10,0.001,0.969337
316,1799224522,10,0.001,0.935597
96,580856335,10,0.001,0.9624
455,2437514316,10,0.001,0.995795
550,2943338877,10,0.001,0.872981
572,3053424193,10,0.001,1.05879
518,2694091579,10,0.001,0.876388
468,2473271835,10,0.001,0.937136
148,836139446,10,0.001,1.060024
482,2541197181,10,0.001,1.030793
769,4112185530,10,0.001,1.011422
624,3294013000,10,0.001,0.865118
351,1971484166,10,0.001,0.827895
629,3321819506,10,0.001,1.069526
252,1472390359,10,0.001,0.987247
764,4095548901,10,0.001,1.038391
654,3504972200,10,0.001,0.885338
650,3492893491,10,0.001,0.897797
532,2799390178,10,0.001,0.958693
685,3718607756,10,0.001,0.93819
355,1990565386,10,0.001,1.135186
380,2116698056,10,0.001,0.843511
156,873528928,10,0.001,1.007774
751,4029170195,10,0.001,1.037806
545,2913565300,10,0.001,0.8998
396,2171375478,10,0.001,0.999902
790,4230484950,10,0.001,0.995256
580,3074899657,10,0.001,1.086938
539,2858412184,10,0.001,0.863709
765,4096716347,10,0.001,0.984753
20,113951388,10,0.001,0.850475
622,3280069301,10,0.001,0.935226
207,1206140304,10,0.001,0.804659
720,3919981646,10,0.001,0.809611
694,3773467844,10,0.001,0.887956
407,2218081895,10,0.001,1.099252
737,3998883404,10,0.001,0.873628
95,575978247,10,0.001,0.904567
123,698661837,10,0.001,0.868559
607,3213404351,10,0.001,0.898817
747,4012949866,10,0.001,0.971916
8,63770697,10,0.001,1.017278
630,3324770988,10,0.001,1.044676
104,611470222,10,0.001,1.090473
520,2708084368,10,0.001,1.08864
378,2110399372,10,0.001,1.103926
523,2727080836,10,0.001,1.001932
698,3821647639,10,0.001,1.040188
758,4069714311,10,0.001,1.017348
559,2992502269,10,0.001,0.975184
371,2092777968,10,0.001,0.929524
173,980874954,10,0.001,0.887193
82,488568334,10,0.001,0.915523
322,1829731540,10,0.001,0.93213
273,1575968805,10,0.001,0.917809
35,213829350,10,0.001,0.985797
494,2609623421,10,0.001,0.918541
208,1206497624,10,0.001,1.053284
567,3023607553,10,0.001,1.133788
167,951959350,10,0.001,0.825921
445,2382346440,10,0.001,0.975232
132,725457662,10,0.001,0.894738
736,3996925899,10,0.001,1.012332
225,1300399558,10,0.001,0.92341
511,2666689594,10,0.001,1.096537
161,917863822,10,0.001,0.889444
536,2840401791,10,0.001,0.869947
213,1250205866,10,0.001,1.04664
657,3522842684,10,0.001,0.849673
413,2242720123,10,0.001,0.885882
149,838642985,10,0.001,0.800497
83,489607384,10,0.001,0.963371
627,3296276165,10,0.001,0.939256
357,2000270744,10,0.001,0.914328
458,2443526863,10,0.001,0.907683
470,2480612162,10,0.001,0.871049
122,697844756,10,0.001,0.906584
796,4273763043,10,0.001,0.884599
154,864008938,10,0.001,0.970901
150,845804599,10,0.001,1.083378
577,3072429963,10,0.001,0.934656
430,2311437751,10,0.001,1.059923
295,1685722815,10,0.001,0.977082
798,4291513028,10,0.001,0.865129
551,2944154307,10,0.001,0.93301
72,452686242,10,0.001,1.051478
250,1458998622,10,0.001,0.887131
13,81840201,10,0.001,1.033594
681,3682284103,10,0.001,0.935239
653,3501718533,10,0.001,1.006577
228,1327433256,10,0.001,0.886954
193,1122984156,10,0.001,0.959924
636,3391064686,10,0.001,0.9442
177,1004678768,10,0.001,0.894103
503,2647815294,10,0.001,0.819755
673,3637313944,10,0.001,1.059825
604,3198439550,10,0.001,0.904099
449,2395779971,10,0.001,1.124112
258,1519477814,10,0.001,0.959566
343,1923391920,10,0.001,0.789825
284,1645407601,10,0.001,1.030293
700,3835206212,10,0.001,0.984923
152,855424845,10,0.001,0.971116
312,1783621750,10,0.001,0.9136
186,1083342261,10,0.001,0.887404
121,694347933,10,0.001,0.977909
733,3986180399,10,0.001,0.951639
74,467725909,10,0.001,1.162337
750,4020386450,10,0.001,0.992993
283,1643975504,10,0.001,0.936355
795,4258389270,10,0.001,0.89242
282,1642417931,10,0.001,0.927551
688,3723487701,10,0.001,1.006232
788,4226823683,10,0.001,0.967262
88,544000584,10,0.001,1.008504
533,2802523470,10,0.001,0.842576
71,450306503,10,0.001,1.003645
97,582450454,10,0.001,0.960096
299,1707304310,10,0.001,1.040457
332,1870588672,10,0.001,0.938816
531,2784932243,10,0.001,0.861856
724,3937175976,10,0.001,0.916475
612,3234827243,10,0.001,1.120192
537,2846745786,10,0.001,0.935617
386,2140462521,10,0.001,0.96849
408,2220098813,10,0.001,1.001273
456,2438164466,10,0.001,0.99768
203,1178591831,10,0.001,0.998278
375,2106044942,10,0.001,1.06347
484,2546814766,10,0.001,0.956365
2,15181484,10,0.001,0.951543
521,2711234365,10,0.001,1.057051
727,3947592915,10,0.001,0.966921
658,3531603583,10,0.001,0.966962
307,1744571866,10,0.001,0.938989
732,3982408282,10,0.001,1.066715
253,1481529021,10,0.001,0.919439
578,3073507751,10,0.001,1.08573
451,2400784315,10,0.001,0.82368
481,2538759175,10,0.001,1.02955
450,2400227150,10,0.001,1.024038
588,3117403381,10,0.001,0.914086
542,2888004167,10,0.001,0.80205
151,849085970,10,0.001,0.976559
515,2690518011,10,0.001,0.853506
271,1571715391,10,0.001,0.915607
655,3513763120,10,0.001,1.056171
718,3916905196,10,0.001,1.006127
583,3093582843,10,0.001,1.063039
452,2409889442,10,0.001,1.040496
665,3577938010,10,0.001,0.807874
787,4218900356,10,0.001,0.940177
319,1822612080,10,0.001,1.235323
241,1401062374,10,0.001,0.882287
453,2410708579,10,0.001,0.934717
382,2124925937,10,0.001,0.975566
606,3212408679,10,0.001,0.870928
691,3741510301,10,0.001,1.200254
406,2217633142,10,0.001,1.037936
285,1647507875,10,0.001,1.065378
437,2334614032,10,0.001,0.936243
350,1971064116,10,0.001,1.00521
249,1453395613,10,0.001,0.807733
179,1018916965,10,0.001,0.95391
686,3718836128,10,0.001,1.065097
659,3538105639,10,0.001,0.933798
739,4002549665,10,0.001,0.907523
419,2262708055,10,0.001,0.793853
29,166003636,10,0.001,0.961898
775,4140069382,10,0.001,1.032744
647,3487994093,10,0.001,0.890167
27,159368359,10,0.001,0.897088
584,3100490675,10,0.001,0.849167
776,4144912136,10,0.001,0.856176
135,743712961,10,0.001,0.879154
90,554441630,10,0.001,1.018763
65,436264222,10,0.001,0.939831
759,4075960328,10,0.001,1.138277
500,2643364798,10,0.001,1.018907
756,4048507978,10,0.001,0.838659
137,751394618,10,0.001,0.973911
56,382671389,10,0.001,0.92587
101,586174267,10,0.001,0.999461
280,1621891552,10,0.001,0.900419
525,2752992798,10,0.001,0.772173
339,1910179590,10,0.001,0.994611
745,4009966614,10,0.001,1.12171
755,4046561081,10,0.001,0.951599
217,1264123378,10,0.001,0.868091
223,1283105626,10,0.001,0.901326
429,2309025518,10,0.001,0.863709
510,2662607185,10,0.001,1.018848
17,107246313,10,0.001,0.913697
81,487164613,10,0.001,1.055598
609,3221356302,10,0.001,0.979763
238,1378550958,10,0.001,1.067672
42,269992899,10,0.001,0.933597
454,2413965186,10,0.001,0.916329
661,3561457000,10,0.001,1.014217
713,3898863325,10,0.001,1.02708
85,513464137,10,0.001,1.087874
746,4012333331,10,0.001,0.9344
294,1682449816,10,0.001,0.84671
793,4250191551,10,0.001,0.923362
204,1180165428,10,0.001,0.984388
677,3673015092,10,0.001,0.842253
512,2666889022,10,0.001,1.031224
168,972809141,10,0.001,1.069516
438,2350090130,10,0.001,0.926277
620,3276947202,10,0.001,0.931248
222,1281053093,10,0.001,0.985557
189,1102366978,10,0.001,1.002124
91,554855744,10,0.001,0.882734
374,2099056470,10,0.001,0.894094
305,1740657698,10,0.001,0.887091
411,2236230105,10,0.001,0.855411
662,3567186481,10,0.001,0.949681
54,356820335,10,0.001,0.942753
286,1648915741,10,0.001,0.832195
370,2085402742,10,0.001,0.973552
138,753258402,10,0.001,1.014035
527,2762026155,10,0.001,0.935791
107,625934881,10,0.001,1.02474
93,558857333,10,0.001,1.01194
433,2324132397,10,0.001,1.02542
185,1081785006,10,0.001,0.921633
341,1914322909,10,0.001,0.882404
359,2023023855,10,0.001,0.918946
327,1854328951,10,0.001,0.879906
646,3459692484,10,0.001,0.966633
415,2248853483,10,0.001,1.020029
716,3904340210,10,0.001,0.900086
404,2206623722,10,0.001,1.021328
384,2129571036,10,0.001,0.97052
200,1162160888,10,0.001,0.855866
139,755005459,10,0.001,0.976961
182,1058247394,10,0.001,0.989439
114,671370736,10,0.001,0.955663
296,1688685383,10,0.001,0.956323
269,1566897210,10,0.001,0.977258
278,1610757762,10,0.001,0.935279
281,1633689763,10,0.001,0.963651
789,4227551937,10,0.001,1.0429
461,2449843404,10,0.001,1.023823
592,3137472214,10,0.001,1.011056
57,387251681,10,0.001,0.777155
49,322970820,10,0.001,0.955998
19,111036138,10,0.001,0.915278
782,4182180763,10,0.001,0.946707
719,3918590227,10,0.001,0.802295
676,3668988830,10,0.001,0.928669
492,2595817034,10,0.001,1.000811
414,2247048610,10,0.001,1.08979
230,1338504106,10,0.001,0.985519
226,1306658282,10,0.001,0.90697
383,2127800988,10,0.001,1.000137
513,2683705773,10,0.001,0.852757
59,394648074,10,0.001,0.798322
731,3980326754,10,0.001,0.911845
562,3003078969,10,0.001,0.840929
473,2496665773,10,0.001,0.899368
255,1504865558,10,0.001,0.942484
590,3122884426,10,0.001,0.987197
791,4235440863,10,0.001,0.932528
64,432844083,10,0.001,1.105065
395,2158855564,10,0.001,0.88375
568,3029774721,10,0.001,1.071315
651,3493553134,10,0.001,1.036854
721,3921314390,10,0.001,0.945401
668,3596653133,10,0.001,1.086669
257,1506939261,10,0.001,0.921968
485,2554939550,10,0.001,0.970863
105,611740421,10,0.001,1.006808
393,2150553651,10,0.001,0.898127
692,3760755573,10,0.001,1.084042
140,758205763,10,0.001,1.000343
199,1161561840,10,0.001,0.952283
131,724971537,10,0.001,1.010914
3,21174011,10,0.001,1.058612
158,902042846,10,0.001,1.025549
519,2701434094,10,0.001,0.955614
106,617166321,10,0.001,0.95358
43,270656786,10,0.001,1.011258
30,169732016,10,0.001,1.004014
440,2360502694,10,0.001,0.867799
564,3008411910,10,0.001,1.00563
70,445137485,10,0.001,0.812843
446,2389495087,10,0.001,1.079229
111,647698690,10,0.001,0.868167
239,1398484920,10,0.001,0.964061
710,3877630807,10,0.001,0.903422
172,976112731,10,0.001,1.027009
466,2470762242,10,0.001,0.915838
44,272352353,10,0.001,1.030047
768,4110967985,10,0.001,1.051212
522,2715378609,10,0.001,0.99867
325,1850540657,10,0.001,0.980109
728,3951062027,10,0.001,0.911637
797,4284553206,10,0.001,0.993215
480,2522820003,10,0.001,0.912944
420,2264540520,10,0.001,1.014833
260,1521987554,10,0.001,0.998781
243,1408839075,10,0.001,0.958642
530,2780540957,10,0.001,1.003182
417,2254686220,10,0.001,1.012782
67,442520612,10,0.001,1.183362
491,2588718722,10,0.001,0.854557
483,2541896510,10,0.001,1.022092
602,3191878208,10,0.001,0.955649
591,3124267070,10,0.001,1.04719
360,2023190408,10,0.001,1.004103
560,2993669067,10,0.001,0.855995
165,940384068,10,0.001,0.971631
632,3337992903,10,0.001,0.935145
254,1482483631,10,0.001,0.804602
272,1574408004,10,0.001,1.141997
403,2199766449,10,0.001,1.054498
265,1554938878,10,0.001,0.978131
389,2143545896,10,0.001,0.940802
146,811164311,10,0.001,1.088181
